"ID" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
3 60 0.1 0 "MI-R1" "gamma01" 0.120271268945665 0.129013827822186 -0.133955536933695 0.374498074825024
3 60 0.1 0 "MI-R2" "gamma10" 0.175138988390153 0.0432983610049721 0.0896447433314281 0.260633233448877
3 60 0.1 0 "MI-R2" "gamma01" 0.126002432624816 0.129898368963784 -0.12994428585673 0.381949151106362
4 15 0.1 0.3 "MI-R1" "gamma10" 0.209474327711466 0.0952108749986482 0.0216270741463209 0.39732158127661
4 15 0.1 0.3 "MI-R1" "gamma01" 0.735772476211227 0.295522070941665 0.150994792896679 1.32055015952577
4 15 0.1 0.3 "MI-R2" "gamma10" 0.157927420305558 0.10021768949189 -0.0407209540144249 0.356575794625541
4 15 0.1 0.3 "MI-R2" "gamma01" 0.782512714424175 0.316433046852221 0.155275499561707 1.40974992928664
2 30 0.1 0 "MI-R1" "gamma10" 0.23145475640901 0.0745389344151086 0.0817944965503378 0.381115016267681
2 30 0.1 0 "MI-R1" "gamma01" 0.40865418726845 0.197988369859979 0.0189248699785022 0.798383504558398
2 30 0.1 0 "MI-R2" "gamma10" 0.200487304839976 0.0639061627807034 0.0744528651404826 0.32652174453947
2 30 0.1 0 "MI-R2" "gamma01" 0.430885440419017 0.197439018885749 0.0436047532292954 0.818166127608739
3 60 0.1 0 "MI-R1" "gamma10" 0.264716852084436 0.0483823121697331 0.169041876497614 0.360391827671257
3 60 0.1 0 "MI-R1" "gamma01" 0.396448237814645 0.132037359854354 0.135969310585045 0.656927165044245
3 60 0.1 0 "MI-R2" "gamma10" 0.253069152441633 0.0561410831171486 0.140158144120371 0.365980160762895
3 60 0.1 0 "MI-R2" "gamma01" 0.471563361086726 0.138901840586838 0.197860145696334 0.745266576477119
4 15 0.1 0.3 "MI-R1" "gamma10" 0.258544891392701 0.097993467126212 0.0643390553429886 0.452750727442414
4 15 0.1 0.3 "MI-R1" "gamma01" 0.349093438675231 0.213028992041073 -0.0696082048097871 0.767795082160249
4 15 0.1 0.3 "MI-R2" "gamma10" 0.247160199498914 0.0892813049786682 0.0716048466536499 0.422715552344178
4 15 0.1 0.3 "MI-R2" "gamma01" 0.415530157837966 0.256020841586114 -0.0914782740991527 0.922538589775085
2 30 0.1 0 "MI-R1" "gamma10" 0.112635890169142 0.0618027746375393 -0.00933558379115465 0.234607364129439
2 30 0.1 0 "MI-R1" "gamma01" 0.459989841795952 0.164337345909133 0.136887088822715 0.783092594769189
2 30 0.1 0 "MI-R2" "gamma10" 0.145431704376133 0.0656173047719776 0.0148522762352508 0.276011132517014
2 30 0.1 0 "MI-R2" "gamma01" 0.502081938818501 0.18194815149517 0.140648146866113 0.863515730770889
